clip_uid,condition,silence_removed_frac,duration_reduction_frac
StutterTalk_8_78,vad_zero,0.0,0.0
StutterTalk_8_79,vad_zero,0.0,0.0
StutterTalk_8_80,vad_zero,0.0,0.0
StutterTalk_8_81,vad_zero,0.0,0.0
StutterTalk_8_82,vad_zero,0.0,0.0
StutterTalk_8_83,vad_zero,0.0,0.0
StutterTalk_8_84,vad_zero,0.0,0.0
StutterTalk_8_85,vad_zero,0.0,0.0
StutterTalk_8_86,vad_zero,0.0,0.0
StutterTalk_8_87,vad_zero,0.0,0.0
StutterTalk_8_88,vad_zero,0.0,0.0
StutterTalk_8_89,vad_zero,0.0,0.0
StutterTalk_8_90,vad_zero,0.0,0.0
StutterTalk_8_91,vad_zero,0.0,0.0
StutterTalk_8_92,vad_zero,0.0,0.0
StutterTalk_8_93,vad_zero,0.0,0.0
StutterTalk_8_94,vad_zero,0.0,0.0
StutterTalk_8_96,vad_zero,0.0,0.0
StutterTalk_8_98,vad_zero,0.0,0.0
StutterTalk_8_100,vad_zero,0.0,0.0
StutterTalk_8_101,vad_zero,0.0,0.0
StutterTalk_8_102,vad_zero,0.0,0.0
StutterTalk_8_104,vad_zero,0.0,0.0
StutterTalk_8_105,vad_zero,0.0,0.0
StutterTalk_8_106,vad_zero,0.0,0.0
StutterTalk_8_107,vad_zero,0.0,0.0
StutterTalk_8_108,vad_zero,0.0,0.0
StutterTalk_8_109,vad_zero,0.0,0.0
StutterTalk_8_110,vad_zero,0.0,0.0
StutterTalk_8_111,vad_zero,0.0,0.0
StutterTalk_8_112,vad_zero,0.0,0.0
StutterTalk_8_113,vad_zero,0.0,0.0
StutterTalk_8_114,vad_zero,0.0,0.0
StutterTalk_8_115,vad_zero,0.0,0.0
StutterTalk_8_117,vad_zero,0.0,0.0
StutterTalk_8_119,vad_zero,0.0,0.0
StutterTalk_8_121,vad_zero,0.0,0.0
StutterTalk_8_122,vad_zero,0.0,0.0
StutterTalk_8_123,vad_zero,0.0,0.0
StutterTalk_8_124,vad_zero,0.0,0.0
StutterTalk_8_126,vad_zero,0.0,0.0
StutterTalk_8_127,vad_zero,0.0,0.0
StutterTalk_8_128,vad_zero,0.0,0.0
StutterTalk_8_129,vad_zero,0.0,0.0
StutterTalk_8_130,vad_zero,0.0,0.0
StutterTalk_8_131,vad_zero,0.0,0.0
StutterTalk_8_134,vad_zero,0.0,0.0
StutterTalk_8_135,vad_zero,0.0,0.0
StutterTalk_8_136,vad_zero,0.0,0.0
StutterTalk_8_137,vad_zero,0.0,0.0
StutterTalk_8_140,vad_zero,0.0,0.0
StutterTalk_8_141,vad_zero,0.0,0.0
StutterTalk_8_142,vad_zero,0.0,0.0
StutterTalk_8_144,vad_zero,0.0,0.0
StutterTalk_8_145,vad_zero,0.0,0.0
StutterTalk_8_148,vad_zero,0.0,0.0
StutterTalk_8_149,vad_zero,0.0,0.0
StutterTalk_8_150,vad_zero,0.0,0.0
StutterTalk_8_151,vad_zero,0.0,0.0
StutterTalk_8_152,vad_zero,0.0,0.0
StutterTalk_8_153,vad_zero,0.0,0.0
StutterTalk_8_157,vad_zero,0.0,0.0
StutterTalk_8_158,vad_zero,0.0,0.0
StutterTalk_8_159,vad_zero,0.0,0.0
StutterTalk_8_160,vad_zero,0.0,0.0
StutterTalk_8_161,vad_zero,0.0,0.0
StutterTalk_8_162,vad_zero,0.0,0.0
StutterTalk_8_163,vad_zero,0.0,0.0
StutterTalk_8_164,vad_zero,0.0,0.0
StutterTalk_8_165,vad_zero,0.0,0.0
StutterTalk_8_169,vad_zero,0.0,0.0
StutterTalk_8_170,vad_zero,0.0,0.0
StutterTalk_8_171,vad_zero,0.0,0.0
StutterTalk_8_174,vad_zero,0.0,0.0
StutterTalk_8_175,vad_zero,0.0,0.0
StutterTalk_8_176,vad_zero,0.0,0.0
StutterTalk_8_177,vad_zero,0.0,0.0
StutterTalk_8_178,vad_zero,0.0,0.0
StutterTalk_8_179,vad_zero,0.0,0.0
StutterTalk_8_180,vad_zero,0.0,0.0
StutterTalk_8_181,vad_zero,0.0,0.0
StutterTalk_8_182,vad_zero,0.0,0.0
StutterTalk_8_183,vad_zero,0.0,0.0
StutterTalk_8_184,vad_zero,0.0,0.0
StutterTalk_8_185,vad_zero,0.0,0.0
StutterTalk_8_186,vad_zero,0.0,0.0
StutterTalk_8_187,vad_zero,0.0,0.0
StutterTalk_9_1,vad_zero,0.0,0.0
StutterTalk_9_2,vad_zero,0.0,0.0
StutterTalk_9_5,vad_zero,0.0,0.0
StutterTalk_9_6,vad_zero,0.0,0.0
StutterTalk_9_7,vad_zero,0.0,0.0
StutterTalk_9_9,vad_zero,0.0,0.0
StutterTalk_9_11,vad_zero,0.0,0.0
StutterTalk_9_14,vad_zero,0.0,0.0
StutterTalk_9_15,vad_zero,0.0,0.0
StutterTalk_9_17,vad_zero,0.0,0.0
StutterTalk_9_19,vad_zero,0.0,0.0
StutterTalk_9_20,vad_zero,0.0,0.0
StutterTalk_9_23,vad_zero,0.0,0.0
StutterTalk_9_25,vad_zero,0.0,0.0
StutterTalk_9_27,vad_zero,0.0,0.0
StutterTalk_9_29,vad_zero,0.0,0.0
StutterTalk_9_31,vad_zero,0.0,0.0
StutterTalk_9_32,vad_zero,0.0,0.0
StutterTalk_9_33,vad_zero,0.0,0.0
StutterTalk_9_34,vad_zero,0.0,0.0
StutterTalk_9_35,vad_zero,0.0,0.0
StutterTalk_9_36,vad_zero,0.0,0.0
StutterTalk_9_37,vad_zero,0.0,0.0
StutterTalk_9_38,vad_zero,0.0,0.0
StutterTalk_9_39,vad_zero,0.0,0.0
StutterTalk_10_0,vad_zero,0.0,0.0
StutterTalk_10_1,vad_zero,0.0,0.0
StutterTalk_10_2,vad_zero,0.0,0.0
StutterTalk_10_5,vad_zero,0.0,0.0
StutterTalk_10_6,vad_zero,0.0,0.0
StutterTalk_10_7,vad_zero,0.0,0.0
StutterTalk_10_8,vad_zero,0.0,0.0
StutterTalk_10_9,vad_zero,0.0,0.0
StutterTalk_10_11,vad_zero,0.0,0.0
StutterTalk_10_12,vad_zero,0.0,0.0
StutterTalk_10_13,vad_zero,0.0,0.0
StutterTalk_10_16,vad_zero,0.0,0.0
StutterTalk_10_18,vad_zero,0.0,0.0
StutterTalk_10_20,vad_zero,0.0,0.0
StutterTalk_10_21,vad_zero,0.0,0.0
StutterTalk_10_23,vad_zero,0.0,0.0
StutterTalk_10_26,vad_zero,0.0,0.0
StutterTalk_10_27,vad_zero,0.0,0.0
StutterTalk_10_29,vad_zero,0.0,0.0
StutterTalk_10_30,vad_zero,0.0,0.0
StutterTalk_10_31,vad_zero,0.0,0.0
StutterTalk_10_32,vad_zero,0.0,0.0
StutterTalk_10_33,vad_zero,0.0,0.0
StutterTalk_10_34,vad_zero,0.0,0.0
StutterTalk_10_35,vad_zero,0.0,0.0
StutterTalk_10_36,vad_zero,0.0,0.0
StutterTalk_10_38,vad_zero,0.0,0.0
StutterTalk_10_39,vad_zero,0.0,0.0
StutterTalk_11_0,vad_zero,0.0,0.0
StutterTalk_11_1,vad_zero,0.0,0.0
StutterTalk_11_2,vad_zero,0.0,0.0
StutterTalk_11_3,vad_zero,0.0,0.0
StutterTalk_11_4,vad_zero,0.0,0.0
StutterTalk_11_5,vad_zero,0.0,0.0
StutterTalk_11_6,vad_zero,0.0,0.0
StutterTalk_11_11,vad_zero,0.0,0.0
StutterTalk_11_14,vad_zero,0.0,0.0
StutterTalk_11_16,vad_zero,0.0,0.0
StutterTalk_11_18,vad_zero,0.0,0.0
StutterTalk_11_19,vad_zero,0.0,0.0
StutterTalk_11_20,vad_zero,0.0,0.0
StutterTalk_11_22,vad_zero,0.0,0.0
StutterTalk_11_25,vad_zero,0.0,0.0
StutterTalk_11_26,vad_zero,0.0,0.0
StutterTalk_11_28,vad_zero,0.0,0.0
StutterTalk_11_29,vad_zero,0.0,0.0
StutterTalk_11_30,vad_zero,0.0,0.0
StutterTalk_11_31,vad_zero,0.0,0.0
StutterTalk_11_33,vad_zero,0.0,0.0
StutterTalk_11_34,vad_zero,0.0,0.0
StutterTalk_11_35,vad_zero,0.0,0.0
StutterTalk_11_37,vad_zero,0.0,0.0
StutterTalk_11_38,vad_zero,0.0,0.0
StutterTalk_11_39,vad_zero,0.0,0.0
StutterTalk_12_0,vad_zero,0.0,0.0
StutterTalk_12_1,vad_zero,0.0,0.0
StutterTalk_12_2,vad_zero,0.0,0.0
StutterTalk_12_4,vad_zero,0.0,0.0
StutterTalk_12_5,vad_zero,0.0,0.0
StutterTalk_12_7,vad_zero,0.0,0.0
StutterTalk_12_9,vad_zero,0.0,0.0
StutterTalk_12_10,vad_zero,0.0,0.0
StutterTalk_12_12,vad_zero,0.0,0.0
StutterTalk_12_13,vad_zero,0.0,0.0
StutterTalk_12_14,vad_zero,0.0,0.0
StutterTalk_12_15,vad_zero,0.0,0.0
StutterTalk_12_18,vad_zero,0.0,0.0
StutterTalk_12_19,vad_zero,0.0,0.0
StutterTalk_12_20,vad_zero,0.0,0.0
StutterTalk_12_21,vad_zero,0.0,0.0
StutterTalk_12_22,vad_zero,0.0,0.0
StutterTalk_12_23,vad_zero,0.0,0.0
StutterTalk_12_24,vad_zero,0.0,0.0
StutterTalk_12_25,vad_zero,0.0,0.0
StutterTalk_12_26,vad_zero,0.0,0.0
StutterTalk_12_28,vad_zero,0.0,0.0
StutterTalk_12_29,vad_zero,0.0,0.0
StutterTalk_12_30,vad_zero,0.0,0.0
StutterTalk_12_31,vad_zero,0.0,0.0
StutterTalk_12_32,vad_zero,0.0,0.0
StutterTalk_12_33,vad_zero,0.0,0.0
StutterTalk_12_34,vad_zero,0.0,0.0
StutterTalk_12_35,vad_zero,0.0,0.0
StutterTalk_12_36,vad_zero,0.0,0.0
StutterTalk_12_37,vad_zero,0.0,0.0
StutterTalk_12_38,vad_zero,0.0,0.0
StutterTalk_12_39,vad_zero,0.0,0.0
StutterTalk_13_0,vad_zero,0.0,0.0
StutterTalk_13_2,vad_zero,0.0,0.0
StutterTalk_13_3,vad_zero,0.0,0.0
StutterTalk_13_4,vad_zero,0.0,0.0
StutterTalk_13_6,vad_zero,0.0,0.0
StutterTalk_13_8,vad_zero,0.0,0.0
StutterTalk_13_11,vad_zero,0.0,0.0
StutterTalk_13_13,vad_zero,0.0,0.0
StutterTalk_13_14,vad_zero,0.0,0.0
StutterTalk_13_16,vad_zero,0.0,0.0
StutterTalk_13_17,vad_zero,0.0,0.0
StutterTalk_13_19,vad_zero,0.0,0.0
StutterTalk_13_20,vad_zero,0.0,0.0
StutterTalk_13_21,vad_zero,0.0,0.0
StutterTalk_13_22,vad_zero,0.0,0.0
StutterTalk_13_24,vad_zero,0.0,0.0
StutterTalk_13_26,vad_zero,0.0,0.0
StutterTalk_13_28,vad_zero,0.0,0.0
StutterTalk_13_30,vad_zero,0.0,0.0
StutterTalk_13_31,vad_zero,0.0,0.0
StutterTalk_13_32,vad_zero,0.0,0.0
StutterTalk_13_33,vad_zero,0.0,0.0
StutterTalk_13_34,vad_zero,0.0,0.0
StutterTalk_13_35,vad_zero,0.0,0.0
StutterTalk_13_37,vad_zero,0.0,0.0
StutterTalk_14_0,vad_zero,0.0,0.0
StutterTalk_14_2,vad_zero,0.0,0.0
StutterTalk_14_3,vad_zero,0.0,0.0
StutterTalk_14_4,vad_zero,0.0,0.0
StutterTalk_14_5,vad_zero,0.0,0.0
StutterTalk_14_6,vad_zero,0.0,0.0
StutterTalk_14_9,vad_zero,0.0,0.0
StutterTalk_14_10,vad_zero,0.0,0.0
StutterTalk_14_11,vad_zero,0.0,0.0
StutterTalk_14_17,vad_zero,0.0,0.0
StutterTalk_14_18,vad_zero,0.0,0.0
StutterTalk_14_20,vad_zero,0.0,0.0
StutterTalk_14_21,vad_zero,0.0,0.0
StutterTalk_14_22,vad_zero,0.0,0.0
StutterTalk_14_23,vad_zero,0.0,0.0
StutterTalk_14_24,vad_zero,0.0,0.0
StutterTalk_14_25,vad_zero,0.0,0.0
StutterTalk_14_27,vad_zero,0.0,0.0
StutterTalk_14_28,vad_zero,0.0,0.0
StutterTalk_14_30,vad_zero,0.0,0.0
StutterTalk_14_35,vad_zero,0.0,0.0
StutterTalk_14_37,vad_zero,0.0,0.0
StutterTalk_14_39,vad_zero,0.0,0.0
StutterTalk_15_2,vad_zero,0.0,0.0
StutterTalk_15_4,vad_zero,0.0,0.0
StutterTalk_15_5,vad_zero,0.0,0.0
StutterTalk_15_6,vad_zero,0.0,0.0
StutterTalk_15_9,vad_zero,0.0,0.0
StutterTalk_15_10,vad_zero,0.0,0.0
StutterTalk_15_11,vad_zero,0.0,0.0
StutterTalk_15_14,vad_zero,0.0,0.0
StutterTalk_15_15,vad_zero,0.0,0.0
StutterTalk_15_16,vad_zero,0.0,0.0
StutterTalk_15_17,vad_zero,0.0,0.0
StutterTalk_15_19,vad_zero,0.0,0.0
StutterTalk_15_21,vad_zero,0.0,0.0
StutterTalk_15_24,vad_zero,0.0,0.0
StutterTalk_15_26,vad_zero,0.0,0.0
StutterTalk_15_27,vad_zero,0.0,0.0
StutterTalk_15_30,vad_zero,0.0,0.0
StutterTalk_15_31,vad_zero,0.0,0.0
StutterTalk_15_32,vad_zero,0.0,0.0
StutterTalk_15_35,vad_zero,0.0,0.0
StutterTalk_15_36,vad_zero,0.0,0.0
StutterTalk_15_37,vad_zero,0.0,0.0
StutterTalk_15_38,vad_zero,0.0,0.0
StutterTalk_15_39,vad_zero,0.0,0.0
StutterTalk_16_0,vad_zero,0.0,0.0
StutterTalk_16_1,vad_zero,0.0,0.0
StutterTalk_16_2,vad_zero,0.0,0.0
StutterTalk_16_3,vad_zero,0.0,0.0
StutterTalk_16_4,vad_zero,0.0,0.0
StutterTalk_16_6,vad_zero,0.0,0.0
StutterTalk_16_7,vad_zero,0.0,0.0
StutterTalk_16_8,vad_zero,0.0,0.0
StutterTalk_16_9,vad_zero,0.0,0.0
StutterTalk_16_10,vad_zero,0.0,0.0
StutterTalk_16_13,vad_zero,0.0,0.0
StutterTalk_16_14,vad_zero,0.0,0.0
StutterTalk_16_15,vad_zero,0.0,0.0
StutterTalk_16_17,vad_zero,0.0,0.0
StutterTalk_16_18,vad_zero,0.0,0.0
StutterTalk_16_19,vad_zero,0.0,0.0
StutterTalk_16_20,vad_zero,0.0,0.0
StutterTalk_16_21,vad_zero,0.0,0.0
StutterTalk_16_22,vad_zero,0.0,0.0
StutterTalk_16_23,vad_zero,0.0,0.0
StutterTalk_16_24,vad_zero,0.0,0.0
StutterTalk_16_25,vad_zero,0.0,0.0
StutterTalk_16_26,vad_zero,0.0,0.0
StutterTalk_16_27,vad_zero,0.0,0.0
StutterTalk_16_28,vad_zero,0.0,0.0
StutterTalk_16_29,vad_zero,0.0,0.0
StutterTalk_16_30,vad_zero,0.0,0.0
StutterTalk_16_31,vad_zero,0.0,0.0
StutterTalk_16_32,vad_zero,0.0,0.0
StutterTalk_16_33,vad_zero,0.0,0.0
StutterTalk_16_35,vad_zero,0.0,0.0
StutterTalk_16_37,vad_zero,0.0,0.0
StutterTalk_16_38,vad_zero,0.0,0.0
StutterTalk_16_39,vad_zero,0.0,0.0
StutterTalk_17_1,vad_zero,0.0,0.0
StutterTalk_17_2,vad_zero,0.0,0.0
StutterTalk_17_5,vad_zero,0.0,0.0
StutterTalk_17_6,vad_zero,0.0,0.0
StutterTalk_17_7,vad_zero,0.0,0.0
StutterTalk_17_8,vad_zero,0.0,0.0
StutterTalk_17_10,vad_zero,0.0,0.0
StutterTalk_17_11,vad_zero,0.0,0.0
StutterTalk_17_12,vad_zero,0.0,0.0
StutterTalk_17_13,vad_zero,0.0,0.0
StutterTalk_17_15,vad_zero,0.0,0.0
StutterTalk_17_16,vad_zero,0.0,0.0
StutterTalk_17_17,vad_zero,0.0,0.0
StutterTalk_17_19,vad_zero,0.0,0.0
StutterTalk_17_21,vad_zero,0.0,0.0
StutterTalk_17_22,vad_zero,0.0,0.0
StutterTalk_17_23,vad_zero,0.0,0.0
StutterTalk_17_24,vad_zero,0.0,0.0
StutterTalk_17_25,vad_zero,0.0,0.0
StutterTalk_17_27,vad_zero,0.0,0.0
StutterTalk_17_28,vad_zero,0.0,0.0
StutterTalk_17_30,vad_zero,0.0,0.0
StutterTalk_17_31,vad_zero,0.0,0.0
StutterTalk_17_33,vad_zero,0.0,0.0
StutterTalk_17_34,vad_zero,0.0,0.0
StutterTalk_17_35,vad_zero,0.0,0.0
StutterTalk_17_36,vad_zero,0.0,0.0
StutterTalk_17_37,vad_zero,0.0,0.0
StutterTalk_17_38,vad_zero,0.0,0.0
StutterTalk_18_0,vad_zero,0.0,0.0
StutterTalk_18_1,vad_zero,0.0,0.0
StutterTalk_18_2,vad_zero,0.0,0.0
StutterTalk_18_3,vad_zero,0.0,0.0
StutterTalk_18_5,vad_zero,0.0,0.0
StutterTalk_18_6,vad_zero,0.0,0.0
StutterTalk_18_7,vad_zero,0.0,0.0
StutterTalk_18_8,vad_zero,0.0,0.0
StutterTalk_18_9,vad_zero,0.0,0.0
StutterTalk_18_10,vad_zero,0.0,0.0
StutterTalk_18_11,vad_zero,0.0,0.0
StutterTalk_18_12,vad_zero,0.0,0.0
StutterTalk_18_13,vad_zero,0.0,0.0
StutterTalk_18_15,vad_zero,0.0,0.0
StutterTalk_18_16,vad_zero,0.0,0.0
StutterTalk_18_17,vad_zero,0.0,0.0
StutterTalk_18_18,vad_zero,0.0,0.0
StutterTalk_18_20,vad_zero,0.0,0.0
StutterTalk_18_21,vad_zero,0.0,0.0
StutterTalk_18_24,vad_zero,0.0,0.0
StutterTalk_18_25,vad_zero,0.0,0.0
StutterTalk_18_26,vad_zero,0.0,0.0
StutterTalk_18_27,vad_zero,0.0,0.0
StutterTalk_18_28,vad_zero,0.0,0.0
StutterTalk_18_30,vad_zero,0.0,0.0
StutterTalk_18_31,vad_zero,0.0,0.0
StutterTalk_18_32,vad_zero,0.0,0.0
StutterTalk_18_34,vad_zero,0.0,0.0
StutterTalk_18_35,vad_zero,0.0,0.0
StutterTalk_18_37,vad_zero,0.0,0.0
StutterTalk_18_38,vad_zero,0.0,0.0
StutterTalk_19_1,vad_zero,0.0,0.0
StutterTalk_19_5,vad_zero,0.0,0.0
StutterTalk_19_6,vad_zero,0.0,0.0
StutterTalk_19_7,vad_zero,0.0,0.0
StutterTalk_19_8,vad_zero,0.0,0.0
StutterTalk_19_10,vad_zero,0.0,0.0
StutterTalk_19_12,vad_zero,0.0,0.0
StutterTalk_19_13,vad_zero,0.0,0.0
StutterTalk_19_17,vad_zero,0.0,0.0
StutterTalk_19_18,vad_zero,0.0,0.0
StutterTalk_19_19,vad_zero,0.0,0.0
StutterTalk_19_22,vad_zero,0.0,0.0
StutterTalk_19_23,vad_zero,0.0,0.0
StutterTalk_19_26,vad_zero,0.0,0.0
StutterTalk_19_27,vad_zero,0.0,0.0
StutterTalk_19_29,vad_zero,0.0,0.0
StutterTalk_19_31,vad_zero,0.0,0.0
StutterTalk_19_32,vad_zero,0.0,0.0
StutterTalk_19_33,vad_zero,0.0,0.0
StutterTalk_19_35,vad_zero,0.0,0.0
StutterTalk_19_36,vad_zero,0.0,0.0
StutterTalk_19_38,vad_zero,0.0,0.0
StutterTalk_19_39,vad_zero,0.0,0.0
StutterTalk_20_0,vad_zero,0.0,0.0
StutterTalk_20_1,vad_zero,0.0,0.0
StutterTalk_20_2,vad_zero,0.0,0.0
StutterTalk_20_3,vad_zero,0.0,0.0
StutterTalk_20_4,vad_zero,0.0,0.0
StutterTalk_20_5,vad_zero,0.0,0.0
StutterTalk_20_6,vad_zero,0.0,0.0
StutterTalk_20_7,vad_zero,0.0,0.0
StutterTalk_20_9,vad_zero,0.0,0.0
StutterTalk_20_10,vad_zero,0.0,0.0
StutterTalk_20_12,vad_zero,0.0,0.0
StutterTalk_20_13,vad_zero,0.0,0.0
StutterTalk_20_14,vad_zero,0.0,0.0
StutterTalk_20_15,vad_zero,0.0,0.0
StutterTalk_20_16,vad_zero,0.0,0.0
StutterTalk_20_17,vad_zero,0.0,0.0
StutterTalk_20_18,vad_zero,0.0,0.0
StutterTalk_20_19,vad_zero,0.0,0.0
StutterTalk_20_20,vad_zero,0.0,0.0
StutterTalk_20_21,vad_zero,0.0,0.0
StutterTalk_20_23,vad_zero,0.0,0.0
StutterTalk_20_24,vad_zero,0.0,0.0
StutterTalk_20_25,vad_zero,0.0,0.0
StutterTalk_20_26,vad_zero,0.0,0.0
StutterTalk_20_27,vad_zero,0.0,0.0
StutterTalk_20_28,vad_zero,0.0,0.0
StutterTalk_20_29,vad_zero,0.0,0.0
StutterTalk_20_30,vad_zero,0.0,0.0
StutterTalk_20_32,vad_zero,0.0,0.0
StutterTalk_20_34,vad_zero,0.0,0.0
StutterTalk_20_35,vad_zero,0.0,0.0
StutterTalk_20_36,vad_zero,0.0,0.0
StutterTalk_20_37,vad_zero,0.0,0.0
StutterTalk_20_38,vad_zero,0.0,0.0
StutterTalk_20_39,vad_zero,0.0,0.0
StutterTalk_21_1,vad_zero,0.0,0.0
StutterTalk_21_4,vad_zero,0.0,0.0
StutterTalk_21_6,vad_zero,0.0,0.0
StutterTalk_21_7,vad_zero,0.0,0.0
StutterTalk_21_9,vad_zero,0.0,0.0
StutterTalk_21_10,vad_zero,0.0,0.0
StutterTalk_21_11,vad_zero,0.0,0.0
StutterTalk_21_13,vad_zero,0.0,0.0
StutterTalk_21_14,vad_zero,0.0,0.0
StutterTalk_21_15,vad_zero,0.0,0.0
StutterTalk_21_16,vad_zero,0.0,0.0
StutterTalk_21_17,vad_zero,0.0,0.0
StutterTalk_21_18,vad_zero,0.0,0.0
StutterTalk_21_19,vad_zero,0.0,0.0
StutterTalk_21_20,vad_zero,0.0,0.0
StutterTalk_21_23,vad_zero,0.0,0.0
StutterTalk_21_24,vad_zero,0.0,0.0
StutterTalk_21_26,vad_zero,0.0,0.0
StutterTalk_21_27,vad_zero,0.0,0.0
StutterTalk_21_29,vad_zero,0.0,0.0
StutterTalk_21_30,vad_zero,0.0,0.0
StutterTalk_21_31,vad_zero,0.0,0.0
StutterTalk_21_32,vad_zero,0.0,0.0
StutterTalk_21_33,vad_zero,0.0,0.0
StutterTalk_21_34,vad_zero,0.0,0.0
StutterTalk_21_35,vad_zero,0.0,0.0
StutterTalk_21_37,vad_zero,0.0,0.0
StutterTalk_21_38,vad_zero,0.0,0.0
StutterTalk_22_1,vad_zero,0.0,0.0
StutterTalk_22_5,vad_zero,0.0,0.0
StutterTalk_22_6,vad_zero,0.0,0.0
StutterTalk_22_7,vad_zero,0.0,0.0
StutterTalk_22_8,vad_zero,0.0,0.0
StutterTalk_22_9,vad_zero,0.0,0.0
StutterTalk_22_10,vad_zero,0.0,0.0
StutterTalk_22_11,vad_zero,0.0,0.0
StutterTalk_22_12,vad_zero,0.0,0.0
StutterTalk_22_13,vad_zero,0.0,0.0
StutterTalk_22_14,vad_zero,0.0,0.0
StutterTalk_22_15,vad_zero,0.0,0.0
StutterTalk_22_17,vad_zero,0.0,0.0
StutterTalk_22_18,vad_zero,0.0,0.0
StutterTalk_22_19,vad_zero,0.0,0.0
StutterTalk_22_21,vad_zero,0.0,0.0
StutterTalk_22_22,vad_zero,0.0,0.0
StutterTalk_22_23,vad_zero,0.0,0.0
StutterTalk_22_24,vad_zero,0.0,0.0
StutterTalk_22_26,vad_zero,0.0,0.0
StutterTalk_22_27,vad_zero,0.0,0.0
StutterTalk_22_28,vad_zero,0.0,0.0
StutterTalk_22_30,vad_zero,0.0,0.0
StutterTalk_22_31,vad_zero,0.0,0.0
StutterTalk_22_32,vad_zero,0.0,0.0
StutterTalk_22_35,vad_zero,0.0,0.0
StutterTalk_22_36,vad_zero,0.0,0.0
StutterTalk_22_37,vad_zero,0.0,0.0
StutterTalk_22_38,vad_zero,0.0,0.0
StutterTalk_22_39,vad_zero,0.0,0.0
StutterTalk_23_1,vad_zero,0.0,0.0
StutterTalk_23_3,vad_zero,0.0,0.0
StutterTalk_23_4,vad_zero,0.0,0.0
StutterTalk_23_5,vad_zero,0.0,0.0
StutterTalk_23_8,vad_zero,0.0,0.0
StutterTalk_23_9,vad_zero,0.0,0.0
StutterTalk_23_10,vad_zero,0.0,0.0
StutterTalk_23_11,vad_zero,0.0,0.0
StutterTalk_23_14,vad_zero,0.0,0.0
StutterTalk_23_15,vad_zero,0.0,0.0
StutterTalk_23_18,vad_zero,0.0,0.0
StutterTalk_23_19,vad_zero,0.0,0.0
StutterTalk_23_20,vad_zero,0.0,0.0
StutterTalk_23_21,vad_zero,0.0,0.0
StutterTalk_23_23,vad_zero,0.0,0.0
StutterTalk_23_24,vad_zero,0.0,0.0
StutterTalk_23_25,vad_zero,0.0,0.0
StutterTalk_23_26,vad_zero,0.0,0.0
StutterTalk_23_28,vad_zero,0.0,0.0
StutterTalk_23_29,vad_zero,0.0,0.0
StutterTalk_23_30,vad_zero,0.0,0.0
StutterTalk_23_31,vad_zero,0.0,0.0
StutterTalk_23_32,vad_zero,0.0,0.0
StutterTalk_23_33,vad_zero,0.0,0.0
StutterTalk_23_34,vad_zero,0.0,0.0
StutterTalk_23_35,vad_zero,0.0,0.0
StutterTalk_23_36,vad_zero,0.0,0.0
StutterTalk_23_37,vad_zero,0.0,0.0
StutterTalk_23_38,vad_zero,0.0,0.0
StutterTalk_23_39,vad_zero,0.0,0.0
StutterTalk_24_3,vad_zero,0.0,0.0
StutterTalk_24_4,vad_zero,0.0,0.0
StutterTalk_24_5,vad_zero,0.0,0.0
StutterTalk_24_8,vad_zero,0.0,0.0
StutterTalk_24_9,vad_zero,0.0,0.0
StutterTalk_24_10,vad_zero,0.0,0.0
StutterTalk_24_13,vad_zero,0.0,0.0
StutterTalk_24_14,vad_zero,0.0,0.0
StutterTalk_24_15,vad_zero,0.0,0.0
StutterTalk_24_18,vad_zero,0.0,0.0
StutterTalk_24_19,vad_zero,0.0,0.0
StutterTalk_24_20,vad_zero,0.0,0.0
StutterTalk_24_21,vad_zero,0.0,0.0
StutterTalk_24_23,vad_zero,0.0,0.0
StutterTalk_24_24,vad_zero,0.0,0.0
StutterTalk_24_25,vad_zero,0.0,0.0
StutterTalk_24_26,vad_zero,0.0,0.0
StutterTalk_24_27,vad_zero,0.0,0.0
StutterTalk_24_28,vad_zero,0.0,0.0
StutterTalk_24_29,vad_zero,0.0,0.0
StutterTalk_24_30,vad_zero,0.0,0.0
StutterTalk_24_31,vad_zero,0.0,0.0
StutterTalk_24_32,vad_zero,0.0,0.0
StutterTalk_24_33,vad_zero,0.0,0.0
StutterTalk_24_34,vad_zero,0.0,0.0
StutterTalk_24_35,vad_zero,0.0,0.0
StutterTalk_24_37,vad_zero,0.0,0.0
StutterTalk_24_38,vad_zero,0.0,0.0
StutterTalk_24_39,vad_zero,0.0,0.0
StutterTalk_25_0,vad_zero,0.0,0.0
StutterTalk_25_1,vad_zero,0.0,0.0
StutterTalk_25_7,vad_zero,0.0,0.0
StutterTalk_25_8,vad_zero,0.0,0.0
StutterTalk_25_9,vad_zero,0.0,0.0
StutterTalk_25_10,vad_zero,0.0,0.0
StutterTalk_25_12,vad_zero,0.0,0.0
StutterTalk_25_13,vad_zero,0.0,0.0
StutterTalk_25_14,vad_zero,0.0,0.0
StutterTalk_25_16,vad_zero,0.0,0.0
StutterTalk_25_17,vad_zero,0.0,0.0
StutterTalk_25_20,vad_zero,0.0,0.0
StutterTalk_25_21,vad_zero,0.0,0.0
StutterTalk_25_22,vad_zero,0.0,0.0
StutterTalk_25_23,vad_zero,0.0,0.0
StutterTalk_25_24,vad_zero,0.0,0.0
StutterTalk_25_25,vad_zero,0.0,0.0
StutterTalk_25_26,vad_zero,0.0,0.0
